dataset_id,variant,layer,talker_a_id,talker_b_id,n_matched_items,mean_raw_distance,item_scope,tau,dtw_normalization
AN19,base,tr_24,AN19.KOR.kf5,AN19.SPA.sf4,138,21.462712518919883,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf4,AN19.KOR.kf5,138,21.462712518919883,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf5,AN19.SPA.sf5,138,18.983732238572863,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf5,AN19.KOR.kf5,138,18.983732238572863,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf5,AN19.SPA.sf6,138,19.20663835686044,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf6,AN19.KOR.kf5,138,19.20663835686044,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf5,AN19.SPA.sm2,138,20.94937860218094,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm2,AN19.KOR.kf5,138,20.94937860218094,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf5,AN19.SPA.sm3,138,22.12683073325057,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm3,AN19.KOR.kf5,138,22.12683073325057,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf5,AN19.SPA.sm4,138,19.95039011991464,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm4,AN19.KOR.kf5,138,19.95039011991464,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf5,AN19.SPA.sm5,138,18.996375289583785,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm5,AN19.KOR.kf5,138,18.996375289583785,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf5,AN19.SPA.sm6,138,21.76480339977029,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm6,AN19.KOR.kf5,138,21.76480339977029,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf5,AN19.SPA.sm7,138,20.25881593967385,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm7,AN19.KOR.kf5,138,20.25881593967385,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.KOR.km1,138,16.81363857100089,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.KOR.kf6,138,16.81363857100089,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.KOR.km2,138,16.98531941281644,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.KOR.kf6,138,16.98531941281644,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.KOR.km3,138,15.753421171820502,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km3,AN19.KOR.kf6,138,15.753421171820502,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.KOR.km6,138,17.13374517154532,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km6,AN19.KOR.kf6,138,17.13374517154532,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.KOR.km7,138,15.564761457940506,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km7,AN19.KOR.kf6,138,15.564761457940506,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.KOR.km8,138,16.837299138426562,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km8,AN19.KOR.kf6,138,16.837299138426562,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.MIX.if1,138,15.745858329577578,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if1,AN19.KOR.kf6,138,15.745858329577578,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.MIX.if2,138,15.188787405114295,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if2,AN19.KOR.kf6,138,15.188787405114295,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.MIX.if3,138,16.763953148051506,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if3,AN19.KOR.kf6,138,16.763953148051506,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.MIX.if4,138,18.78985591720398,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if4,AN19.KOR.kf6,138,18.78985591720398,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.MIX.if5,138,22.46858057186405,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if5,AN19.KOR.kf6,138,22.46858057186405,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.MIX.if6,138,17.929135140820158,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if6,AN19.KOR.kf6,138,17.929135140820158,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.MIX.im1,138,16.994889195978246,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im1,AN19.KOR.kf6,138,16.994889195978246,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.MIX.im2,138,17.02234714478636,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im2,AN19.KOR.kf6,138,17.02234714478636,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.MIX.im3,138,15.787144410307215,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im3,AN19.KOR.kf6,138,15.787144410307215,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.MIX.im4,138,17.608120475245922,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im4,AN19.KOR.kf6,138,17.608120475245922,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.MIX.im5,138,17.408538953266998,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im5,AN19.KOR.kf6,138,17.408538953266998,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.MIX.im6,138,16.957408618078336,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im6,AN19.KOR.kf6,138,16.957408618078336,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.SPA.sf1,138,19.148894673731476,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf1,AN19.KOR.kf6,138,19.148894673731476,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.SPA.sf2,138,17.87238347498733,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf2,AN19.KOR.kf6,138,17.87238347498733,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.SPA.sf3,138,16.663929004471424,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf3,AN19.KOR.kf6,138,16.663929004471424,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.SPA.sf4,138,19.390038250012207,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf4,AN19.KOR.kf6,138,19.390038250012207,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.SPA.sf5,138,15.43603564278941,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf5,AN19.KOR.kf6,138,15.43603564278941,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.SPA.sf6,138,17.898119674022645,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf6,AN19.KOR.kf6,138,17.898119674022645,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.SPA.sm2,138,18.768676086532626,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm2,AN19.KOR.kf6,138,18.768676086532626,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.SPA.sm3,138,18.26645957466599,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm3,AN19.KOR.kf6,138,18.26645957466599,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.SPA.sm4,138,16.870792458008076,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm4,AN19.KOR.kf6,138,16.870792458008076,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.SPA.sm5,138,16.06187711558986,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm5,AN19.KOR.kf6,138,16.06187711558986,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.SPA.sm6,138,16.444693329623867,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm6,AN19.KOR.kf6,138,16.444693329623867,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.kf6,AN19.SPA.sm7,138,17.016595380010546,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm7,AN19.KOR.kf6,138,17.016595380010546,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.KOR.km2,138,17.59221440615225,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.KOR.km1,138,17.59221440615225,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.KOR.km3,138,15.87287955661892,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km3,AN19.KOR.km1,138,15.87287955661892,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.KOR.km6,138,18.03532025728276,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km6,AN19.KOR.km1,138,18.03532025728276,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.KOR.km7,138,16.665480454591272,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km7,AN19.KOR.km1,138,16.665480454591272,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.KOR.km8,138,17.07875041754844,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km8,AN19.KOR.km1,138,17.07875041754844,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.MIX.if1,138,17.27518462152478,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if1,AN19.KOR.km1,138,17.27518462152478,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.MIX.if2,138,17.08211196358605,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if2,AN19.KOR.km1,138,17.08211196358605,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.MIX.if3,138,17.254002975946193,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if3,AN19.KOR.km1,138,17.254002975946193,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.MIX.if4,138,18.997406852887668,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if4,AN19.KOR.km1,138,18.997406852887668,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.MIX.if5,138,21.08209598724016,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if5,AN19.KOR.km1,138,21.08209598724016,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.MIX.if6,138,18.539907263545125,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if6,AN19.KOR.km1,138,18.539907263545125,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.MIX.im1,138,16.388372366888074,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im1,AN19.KOR.km1,138,16.388372366888074,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.MIX.im2,138,16.60618603329514,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im2,AN19.KOR.km1,138,16.60618603329514,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.MIX.im3,138,16.10226312914413,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im3,AN19.KOR.km1,138,16.10226312914413,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.MIX.im4,138,16.79288835258108,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im4,AN19.KOR.km1,138,16.79288835258108,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.MIX.im5,138,16.687177382987226,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im5,AN19.KOR.km1,138,16.687177382987226,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.MIX.im6,138,17.033709439603683,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im6,AN19.KOR.km1,138,17.033709439603683,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.SPA.sf1,138,20.323194485457464,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf1,AN19.KOR.km1,138,20.323194485457464,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.SPA.sf2,138,20.09446368292305,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf2,AN19.KOR.km1,138,20.09446368292305,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.SPA.sf3,138,19.431957082720974,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf3,AN19.KOR.km1,138,19.431957082720974,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.SPA.sf4,138,20.84490195311845,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf4,AN19.KOR.km1,138,20.84490195311845,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.SPA.sf5,138,16.907949759123998,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf5,AN19.KOR.km1,138,16.907949759123998,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.SPA.sf6,138,19.69465149820964,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf6,AN19.KOR.km1,138,19.69465149820964,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.SPA.sm2,138,19.20040487643616,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm2,AN19.KOR.km1,138,19.20040487643616,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.SPA.sm3,138,18.92547646515605,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm3,AN19.KOR.km1,138,18.92547646515605,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.SPA.sm4,138,17.193558915110565,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm4,AN19.KOR.km1,138,17.193558915110565,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.SPA.sm5,138,15.839084978867312,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm5,AN19.KOR.km1,138,15.839084978867312,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.SPA.sm6,138,17.202072578835445,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm6,AN19.KOR.km1,138,17.202072578835445,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km1,AN19.SPA.sm7,138,17.724892881759974,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sm7,AN19.KOR.km1,138,17.724892881759974,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.KOR.km3,138,15.753591771055271,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km3,AN19.KOR.km2,138,15.753591771055271,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.KOR.km6,138,17.245345678430805,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km6,AN19.KOR.km2,138,17.245345678430805,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.KOR.km7,138,14.470862691715032,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km7,AN19.KOR.km2,138,14.470862691715032,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.KOR.km8,138,15.653725503841958,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km8,AN19.KOR.km2,138,15.653725503841958,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.MIX.if1,138,16.190560256260476,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if1,AN19.KOR.km2,138,16.190560256260476,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.MIX.if2,138,14.952884022093317,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if2,AN19.KOR.km2,138,14.952884022093317,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.MIX.if3,138,17.733518954603653,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if3,AN19.KOR.km2,138,17.733518954603653,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.MIX.if4,138,16.30982583324854,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if4,AN19.KOR.km2,138,16.30982583324854,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.MIX.if5,138,22.576199025511198,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if5,AN19.KOR.km2,138,22.576199025511198,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.MIX.if6,138,16.251385297126,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.if6,AN19.KOR.km2,138,16.251385297126,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.MIX.im1,138,16.960139333516363,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im1,AN19.KOR.km2,138,16.960139333516363,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.MIX.im2,138,15.871163294866118,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im2,AN19.KOR.km2,138,15.871163294866118,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.MIX.im3,138,15.532860369781892,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im3,AN19.KOR.km2,138,15.532860369781892,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.MIX.im4,138,16.48053995392105,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im4,AN19.KOR.km2,138,16.48053995392105,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.MIX.im5,138,15.421850209840397,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im5,AN19.KOR.km2,138,15.421850209840397,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.MIX.im6,138,17.961368548794404,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.MIX.im6,AN19.KOR.km2,138,17.961368548794404,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.SPA.sf1,138,20.276505506778676,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.SPA.sf1,AN19.KOR.km2,138,20.276505506778676,138 globally common words,2.0,mean_sequence_length
AN19,base,tr_24,AN19.KOR.km2,AN19.SPA.sf2,138,18.55055842925771,138 globally common words,2.0,mean_sequence_length
