recording_id,speaker_id,canonical_item_id,canonical_recording_item_id,accent,source_speaker_code,source_speaker_sex,source_corpus,source_l1_language,source_speaker_directory,difficulty_code,difficulty,item_number,word,used_in_experiment,behavior_phases,behavior_block_lists,behavior_item_id,behavior_talker_id,behavior_training_accents,behavior_test_accents,legacy_feature_key,legacy_key_collision,legacy_key_recording_count,legacy_key_collision_rank,source_filename,source_stem,source_wav_relpath
AN19-rec-b892b5345183d3db63ec,AN19.ENG.ef1,AN19.ENG.ef1.W73,AN19.ENG.ef1.EW73,ENG,ef1,F,L1_ENG,English,ef1,ew,easy,73,wash,false,,,,,,,ef1/wash,false,1,1,ef1ew73 wash.WAV,ef1ew73 wash,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew73 wash.WAV
AN19-rec-4b2c5e24818b676396db,AN19.ENG.ef1,AN19.ENG.ef1.W74,AN19.ENG.ef1.EW74,ENG,ef1,F,L1_ENG,English,ef1,ew,easy,74,balm,false,,,,,,,ef1/balm,false,1,1,ef1ew74 balm.WAV,ef1ew74 balm,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew74 balm.WAV
AN19-rec-e0439b163416157c754c,AN19.ENG.ef1,AN19.ENG.ef1.W75,AN19.ENG.ef1.EW75,ENG,ef1,F,L1_ENG,English,ef1,ew,easy,75,fig,false,,,,,,,ef1/fig,false,1,1,ef1ew75 fig.WAV,ef1ew75 fig,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1ew75 fig.WAV
AN19-rec-6e3ad7be7bdee9f7c4ab,AN19.ENG.ef1,AN19.ENG.ef1.W01,AN19.ENG.ef1.HW01,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,01,ban,false,,,,,,,ef1/ban,false,1,1,ef1hw01 ban.WAV,ef1hw01 ban,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw01 ban.WAV
AN19-rec-acbc245d790761793522,AN19.ENG.ef1,AN19.ENG.ef1.W02,AN19.ENG.ef1.HW02,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,02,bead,false,,,,,,,ef1/bead,false,1,1,ef1hw02 bead.WAV,ef1hw02 bead,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw02 bead.WAV
AN19-rec-919201b7dd3e7bdbbb90,AN19.ENG.ef1,AN19.ENG.ef1.W03,AN19.ENG.ef1.HW03,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,03,bean,false,,,,,,,ef1/bean,false,1,1,ef1hw03 bean.WAV,ef1hw03 bean,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw03 bean.WAV
AN19-rec-818c2e1c7a912aabfc1b,AN19.ENG.ef1,AN19.ENG.ef1.W04,AN19.ENG.ef1.HW04,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,04,bug,false,,,,,,,ef1/bug,false,1,1,ef1hw04 bug.WAV,ef1hw04 bug,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw04 bug.WAV
AN19-rec-b6c61639b6bc9222f359,AN19.ENG.ef1,AN19.ENG.ef1.W05,AN19.ENG.ef1.HW05,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,05,bum,false,,,,,,,ef1/bum,false,1,1,ef1hw05 bum.WAV,ef1hw05 bum,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw05 bum.WAV
AN19-rec-f6ab37fd586543cb1a5c,AN19.ENG.ef1,AN19.ENG.ef1.W06,AN19.ENG.ef1.HW06,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,06,chat,false,,,,,,,ef1/chat,false,1,1,ef1hw06 chat.WAV,ef1hw06 chat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw06 chat.WAV
AN19-rec-235ab0af1e18f7a85a02,AN19.ENG.ef1,AN19.ENG.ef1.W07,AN19.ENG.ef1.HW07,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,07,cheer,false,,,,,,,ef1/cheer,false,1,1,ef1hw07 cheer.WAV,ef1hw07 cheer,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw07 cheer.WAV
AN19-rec-efc250119e3bf684896b,AN19.ENG.ef1,AN19.ENG.ef1.W08,AN19.ENG.ef1.HW08,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,08,comb,false,,,,,,,ef1/comb,false,1,1,ef1hw08 comb.WAV,ef1hw08 comb,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw08 comb.WAV
AN19-rec-67a248aeed018431de0e,AN19.ENG.ef1,AN19.ENG.ef1.W09,AN19.ENG.ef1.HW09,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,09,caught,false,,,,,,,ef1/caught,false,1,1,ef1hw09 caught.WAV,ef1hw09 caught,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw09 caught.WAV
AN19-rec-f4ecc7dc8c08a2d5eaa4,AN19.ENG.ef1,AN19.ENG.ef1.W10,AN19.ENG.ef1.HW10,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,10,den,false,,,,,,,ef1/den,false,1,1,ef1hw10 den.WAV,ef1hw10 den,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw10 den.WAV
AN19-rec-3c706af894797cbfcf53,AN19.ENG.ef1,AN19.ENG.ef1.W11,AN19.ENG.ef1.HW11,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,11,dune,false,,,,,,,ef1/dune,false,1,1,ef1hw11 dune.WAV,ef1hw11 dune,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw11 dune.WAV
AN19-rec-60878c5dbf97be053ffb,AN19.ENG.ef1,AN19.ENG.ef1.W12,AN19.ENG.ef1.HW12,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,12,fade,false,,,,,,,ef1/fade,false,1,1,ef1hw12 fade.WAV,ef1hw12 fade,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw12 fade.WAV
AN19-rec-f4f48f1e0a5813197bb8,AN19.ENG.ef1,AN19.ENG.ef1.W13,AN19.ENG.ef1.HW13,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,13,fin,false,,,,,,,ef1/fin,false,1,1,ef1hw13 fin.WAV,ef1hw13 fin,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw13 fin.WAV
AN19-rec-50bcfc653cdc70e9805c,AN19.ENG.ef1,AN19.ENG.ef1.W14,AN19.ENG.ef1.HW14,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,14,goat,false,,,,,,,ef1/goat,false,1,1,ef1hw14 goat.WAV,ef1hw14 goat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw14 goat.WAV
AN19-rec-6d14c89937ba669a23a8,AN19.ENG.ef1,AN19.ENG.ef1.W15,AN19.ENG.ef1.HW15,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,15,knob,false,,,,,,,ef1/knob,false,1,1,ef1hw15 knob.WAV,ef1hw15 knob,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw15 knob.WAV
AN19-rec-bad6bcd89d56bf89fc37,AN19.ENG.ef1,AN19.ENG.ef1.W16,AN19.ENG.ef1.HW16,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,16,lad,false,,,,,,,ef1/lad,false,1,1,ef1hw16 lad.WAV,ef1hw16 lad,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw16 lad.WAV
AN19-rec-6d1805adc43f8e6b32a7,AN19.ENG.ef1,AN19.ENG.ef1.W17,AN19.ENG.ef1.HW17,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,17,mall,false,,,,,,,ef1/mall,false,1,1,ef1hw17 mall.WAV,ef1hw17 mall,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw17 mall.WAV
AN19-rec-4bd0ae3ad200db9373e7,AN19.ENG.ef1,AN19.ENG.ef1.W18,AN19.ENG.ef1.HW18,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,18,mat,false,,,,,,,ef1/mat,false,1,1,ef1hw18 mat.WAV,ef1hw18 mat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw18 mat.WAV
AN19-rec-6f0c761c859f0bfbbf5e,AN19.ENG.ef1,AN19.ENG.ef1.W19,AN19.ENG.ef1.HW19,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,19,mitt,false,,,,,,,ef1/mitt,false,1,1,ef1hw19 mitt.WAV,ef1hw19 mitt,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw19 mitt.WAV
AN19-rec-0742a2131f0ce44c5ce4,AN19.ENG.ef1,AN19.ENG.ef1.W20,AN19.ENG.ef1.HW20,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,20,mole,false,,,,,,,ef1/mole,false,1,1,ef1hw20 mole.WAV,ef1hw20 mole,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw20 mole.WAV
AN19-rec-aba5a2ad948722f998ab,AN19.ENG.ef1,AN19.ENG.ef1.W21,AN19.ENG.ef1.HW21,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,21,pat,false,,,,,,,ef1/pat,false,1,1,ef1hw21 pat.WAV,ef1hw21 pat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw21 pat.WAV
AN19-rec-0c57c4364e2d86c72f71,AN19.ENG.ef1,AN19.ENG.ef1.W22,AN19.ENG.ef1.HW22,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,22,pet,false,,,,,,,ef1/pet,false,1,1,ef1hw22 pet.WAV,ef1hw22 pet,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw22 pet.WAV
AN19-rec-f475fa386e68127f7584,AN19.ENG.ef1,AN19.ENG.ef1.W23,AN19.ENG.ef1.HW23,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,23,pup,false,,,,,,,ef1/pup,false,1,1,ef1hw23 pup.WAV,ef1hw23 pup,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw23 pup.WAV
AN19-rec-ac0c1a3d517183815c28,AN19.ENG.ef1,AN19.ENG.ef1.W24,AN19.ENG.ef1.HW24,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,24,rat,false,,,,,,,ef1/rat,false,1,1,ef1hw24 rat.WAV,ef1hw24 rat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw24 rat.WAV
AN19-rec-566014d560ecb36f71e2,AN19.ENG.ef1,AN19.ENG.ef1.W25,AN19.ENG.ef1.HW25,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,25,rhyme,false,,,,,,,ef1/rhyme,false,1,1,ef1hw25 rhyme.WAV,ef1hw25 rhyme,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw25 rhyme.WAV
AN19-rec-ec4f0ce204ca84a0fdce,AN19.ENG.ef1,AN19.ENG.ef1.W26,AN19.ENG.ef1.HW26,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,26,rum,false,,,,,,,ef1/rum,false,1,1,ef1hw26 rum.WAV,ef1hw26 rum,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw26 rum.WAV
AN19-rec-50f1c76296c39b19b675,AN19.ENG.ef1,AN19.ENG.ef1.W27,AN19.ENG.ef1.HW27,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,27,sane,false,,,,,,,ef1/sane,false,1,1,ef1hw27 sane.WAV,ef1hw27 sane,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw27 sane.WAV
AN19-rec-43899f6f83c8be1b37b4,AN19.ENG.ef1,AN19.ENG.ef1.W28,AN19.ENG.ef1.HW28,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,28,soak,false,,,,,,,ef1/soak,false,1,1,ef1hw28 soak.WAV,ef1hw28 soak,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw28 soak.WAV
AN19-rec-e52156c1c7f8b0f683e1,AN19.ENG.ef1,AN19.ENG.ef1.W29,AN19.ENG.ef1.HW29,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,29,suck,false,,,,,,,ef1/suck,false,1,1,ef1hw29 suck.WAV,ef1hw29 suck,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw29 suck.WAV
AN19-rec-1dc3a6118acc53459a3f,AN19.ENG.ef1,AN19.ENG.ef1.W30,AN19.ENG.ef1.HW30,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,30,tan,false,,,,,,,ef1/tan,false,1,1,ef1hw30 tan.WAV,ef1hw30 tan,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw30 tan.WAV
AN19-rec-21c3e02f1e90df4ad810,AN19.ENG.ef1,AN19.ENG.ef1.W31,AN19.ENG.ef1.HW31,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,31,wed,false,,,,,,,ef1/wed,false,1,1,ef1hw31 wed.WAV,ef1hw31 wed,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw31 wed.WAV
AN19-rec-e773c1444142a53d1dd8,AN19.ENG.ef1,AN19.ENG.ef1.W32,AN19.ENG.ef1.HW32,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,32,white,false,,,,,,,ef1/white,false,1,1,ef1hw32 white.WAV,ef1hw32 white,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw32 white.WAV
AN19-rec-456ea301a505e52126cf,AN19.ENG.ef1,AN19.ENG.ef1.W33,AN19.ENG.ef1.HW33,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,33,whore,false,,,,,,,ef1/whore,false,1,1,ef1hw33 whore.WAV,ef1hw33 whore,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw33 whore.WAV
AN19-rec-9d73e2c7ea0b5c9a4466,AN19.ENG.ef1,AN19.ENG.ef1.W34,AN19.ENG.ef1.HW34,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,34,wrong,false,,,,,,,ef1/wrong,true,2,2,ef1hw34 wrong.WAV,ef1hw34 wrong,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw34 wrong.WAV
AN19-rec-d41abf13243c0fbc47f1,AN19.ENG.ef1,AN19.ENG.ef1.W35,AN19.ENG.ef1.HW35,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,35,con,false,,,,,,,ef1/con,false,1,1,ef1hw35 con.WAV,ef1hw35 con,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw35 con.WAV
AN19-rec-9a3589e24f473a68b661,AN19.ENG.ef1,AN19.ENG.ef1.W36,AN19.ENG.ef1.HW36,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,36,doom,false,,,,,,,ef1/doom,false,1,1,ef1hw36 doom.WAV,ef1hw36 doom,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw36 doom.WAV
AN19-rec-c430bba4f9530c901013,AN19.ENG.ef1,AN19.ENG.ef1.W37,AN19.ENG.ef1.HW37,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,37,hick,false,,,,,,,ef1/hick,false,1,1,ef1hw37 hick.WAV,ef1hw37 hick,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw37 hick.WAV
AN19-rec-cf14ffe4aaed38811706,AN19.ENG.ef1,AN19.ENG.ef1.W38,AN19.ENG.ef1.HW38,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,38,rut,false,,,,,,,ef1/rut,false,1,1,ef1hw38 rut.WAV,ef1hw38 rut,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw38 rut.WAV
AN19-rec-7ee06b20e9fa282d5223,AN19.ENG.ef1,AN19.ENG.ef1.W39,AN19.ENG.ef1.HW39,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,39,toot,false,,,,,,,ef1/toot,false,1,1,ef1hw39 toot.WAV,ef1hw39 toot,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw39 toot.WAV
AN19-rec-4cdc0a0d8b602186f2c1,AN19.ENG.ef1,AN19.ENG.ef1.W40,AN19.ENG.ef1.HW40,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,40,wad,false,,,,,,,ef1/wad,false,1,1,ef1hw40 wad.WAV,ef1hw40 wad,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw40 wad.WAV
AN19-rec-dbd77dbc94e2cbbc3e93,AN19.ENG.ef1,AN19.ENG.ef1.W41,AN19.ENG.ef1.HW41,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,41,bud,false,,,,,,,ef1/bud,false,1,1,ef1hw41 bud.WAV,ef1hw41 bud,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw41 bud.WAV
AN19-rec-d198aa8e4dc003d0772d,AN19.ENG.ef1,AN19.ENG.ef1.W42,AN19.ENG.ef1.HW42,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,42,dame,false,,,,,,,ef1/dame,false,1,1,ef1hw42 dame.WAV,ef1hw42 dame,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw42 dame.WAV
AN19-rec-194698b654504dc4065b,AN19.ENG.ef1,AN19.ENG.ef1.W43,AN19.ENG.ef1.HW43,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,43,lace,false,,,,,,,ef1/lace,false,1,1,ef1hw43 lace.WAV,ef1hw43 lace,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw43 lace.WAV
AN19-rec-cd7438ed1895ac2d9df3,AN19.ENG.ef1,AN19.ENG.ef1.W44,AN19.ENG.ef1.HW44,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,44,lame,false,,,,,,,ef1/lame,false,1,1,ef1hw44 lame.WAV,ef1hw44 lame,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw44 lame.WAV
AN19-rec-2993b6e5faeb9cccd7fd,AN19.ENG.ef1,AN19.ENG.ef1.W45,AN19.ENG.ef1.HW45,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,45,pad,false,,,,,,,ef1/pad,false,1,1,ef1hw45 pad.WAV,ef1hw45 pad,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw45 pad.WAV
AN19-rec-e7d6ea7dc6dd42ee78b8,AN19.ENG.ef1,AN19.ENG.ef1.W46,AN19.ENG.ef1.HW46,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,46,chore,false,,,,,,,ef1/chore,false,1,1,ef1hw46 chore.WAV,ef1hw46 chore,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw46 chore.WAV
AN19-rec-8712f4ec8fbd539a0c1f,AN19.ENG.ef1,AN19.ENG.ef1.W47,AN19.ENG.ef1.HW47,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,47,cod,false,,,,,,,ef1/cod,false,1,1,ef1hw47 cod.WAV,ef1hw47 cod,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw47 cod.WAV
AN19-rec-1e81df93a25ee1277350,AN19.ENG.ef1,AN19.ENG.ef1.W48,AN19.ENG.ef1.HW48,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,48,hack,false,,,,,,,ef1/hack,false,1,1,ef1hw48 hack.WAV,ef1hw48 hack,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw48 hack.WAV
AN19-rec-ad83acd46bc385da09ba,AN19.ENG.ef1,AN19.ENG.ef1.W49,AN19.ENG.ef1.HW49,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,49,kin,false,,,,,,,ef1/kin,false,1,1,ef1hw49 kin.WAV,ef1hw49 kin,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw49 kin.WAV
AN19-rec-3c2c8ca8c8187bbc1ccd,AN19.ENG.ef1,AN19.ENG.ef1.W50,AN19.ENG.ef1.HW50,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,50,kit,false,,,,,,,ef1/kit,false,1,1,ef1hw50 kit.WAV,ef1hw50 kit,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw50 kit.WAV
AN19-rec-4012826f87c4aa56a7d9,AN19.ENG.ef1,AN19.ENG.ef1.W51,AN19.ENG.ef1.HW51,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,51,pawn,false,,,,,,,ef1/pawn,false,1,1,ef1hw51 pawn.WAV,ef1hw51 pawn,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw51 pawn.WAV
AN19-rec-76449a6a3e3fd542f0c1,AN19.ENG.ef1,AN19.ENG.ef1.W52,AN19.ENG.ef1.HW52,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,52,bun,false,,,,,,,ef1/bun,false,1,1,ef1hw52 bun.WAV,ef1hw52 bun,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw52 bun.WAV
AN19-rec-0f9b038970314a9d88c2,AN19.ENG.ef1,AN19.ENG.ef1.W53,AN19.ENG.ef1.HW53,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,53,gut,false,,,,,,,ef1/gut,false,1,1,ef1hw53 gut.WAV,ef1hw53 gut,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw53 gut.WAV
AN19-rec-d4b88394a81b6cc88831,AN19.ENG.ef1,AN19.ENG.ef1.W54,AN19.ENG.ef1.HW54,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,54,lice,false,,,,,,,ef1/lice,false,1,1,ef1hw54 lice.WAV,ef1hw54 lice,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw54 lice.WAV
AN19-rec-fd9b9bb6c123ecd1e009,AN19.ENG.ef1,AN19.ENG.ef1.W55,AN19.ENG.ef1.HW55,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,55,mid,false,,,,,,,ef1/mid,false,1,1,ef1hw55 mid.WAV,ef1hw55 mid,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw55 mid.WAV
AN19-rec-697cb5238ac7863d62f0,AN19.ENG.ef1,AN19.ENG.ef1.W56,AN19.ENG.ef1.HW56,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,56,wick,false,,,,,,,ef1/wick,false,1,1,ef1hw56 wick.WAV,ef1hw56 wick,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw56 wick.WAV
AN19-rec-0b55815af6e9192d2c37,AN19.ENG.ef1,AN19.ENG.ef1.W57,AN19.ENG.ef1.HW57,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,57,hurl,false,,,,,,,ef1/hurl,false,1,1,ef1hw57 hurl.WAV,ef1hw57 hurl,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw57 hurl.WAV
AN19-rec-2afd32e66cf40ff56f32,AN19.ENG.ef1,AN19.ENG.ef1.W58,AN19.ENG.ef1.HW58,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,58,mote,false,,,,,,,ef1/mote,false,1,1,ef1hw58 mote.WAV,ef1hw58 mote,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw58 mote.WAV
AN19-rec-d48d6425a69a8cab0b8f,AN19.ENG.ef1,AN19.ENG.ef1.W59,AN19.ENG.ef1.HW59,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,59,teat,false,,,,,,,ef1/teat,false,1,1,ef1hw59 teat.WAV,ef1hw59 teat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw59 teat.WAV
AN19-rec-b4422b8bad9859bcd7d8,AN19.ENG.ef1,AN19.ENG.ef1.W60,AN19.ENG.ef1.HW60,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,60,hash,false,,,,,,,ef1/hash,false,1,1,ef1hw60 hash.WAV,ef1hw60 hash,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw60 hash.WAV
AN19-rec-1845528736aa2039760f,AN19.ENG.ef1,AN19.ENG.ef1.W61,AN19.ENG.ef1.HW61,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,61,hid,false,,,,,,,ef1/hid,false,1,1,ef1hw61 hid.WAV,ef1hw61 hid,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw61 hid.WAV
AN19-rec-97dd19a5f5e815e70d47,AN19.ENG.ef1,AN19.ENG.ef1.W62,AN19.ENG.ef1.HW62,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,62,hoot,false,,,,,,,ef1/hoot,false,1,1,ef1hw62 hoot.WAV,ef1hw62 hoot,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw62 hoot.WAV
AN19-rec-92992e411f4625fa600a,AN19.ENG.ef1,AN19.ENG.ef1.W63,AN19.ENG.ef1.HW63,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,63,mace,false,,,,,,,ef1/mace,false,1,1,ef1hw63 mace.WAV,ef1hw63 mace,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw63 mace.WAV
AN19-rec-8d005cb92ddb841bb974,AN19.ENG.ef1,AN19.ENG.ef1.W64,AN19.ENG.ef1.HW64,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,64,main,false,,,,,,,ef1/main,false,1,1,ef1hw64 main.WAV,ef1hw64 main,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw64 main.WAV
AN19-rec-185444f957c7ff00641f,AN19.ENG.ef1,AN19.ENG.ef1.W65,AN19.ENG.ef1.HW65,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,65,moan,false,,,,,,,ef1/moan,false,1,1,ef1hw65 moan.WAV,ef1hw65 moan,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw65 moan.WAV
AN19-rec-ded0482fc8fc4481e058,AN19.ENG.ef1,AN19.ENG.ef1.W66,AN19.ENG.ef1.HW66,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,66,mum,false,,,,,,,ef1/mum,false,1,1,ef1hw66 mum.WAV,ef1hw66 mum,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw66 mum.WAV
AN19-rec-485e7d43527f4bebcec5,AN19.ENG.ef1,AN19.ENG.ef1.W67,AN19.ENG.ef1.HW67,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,67,rim,false,,,,,,,ef1/rim,false,1,1,ef1hw67 rim.WAV,ef1hw67 rim,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw67 rim.WAV
AN19-rec-21e8875c9222f651de14,AN19.ENG.ef1,AN19.ENG.ef1.W68,AN19.ENG.ef1.HW68,ENG,ef1,F,L1_ENG,English,ef1,hw,hard,68,route,false,,,,,,,ef1/route,false,1,1,ef1hw68 route.WAV,ef1hw68 route,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/ef1/ef1hw68 route.WAV
