InventoryID,ISO6393,LanguageName,Phoneme,SegmentClass,Source
2178,eng,English (British),iː,vowel,uz
2178,eng,English (British),ɪ,vowel,uz
2178,eng,English (British),j,consonant,uz
2178,eng,English (British),kʰ,consonant,uz
2178,eng,English (British),l,consonant,uz
2178,eng,English (British),m,consonant,uz
2178,eng,English (British),n,consonant,uz
2178,eng,English (British),ŋ,consonant,uz
2178,eng,English (British),ɔː,vowel,uz
2178,eng,English (British),ɔɪ,vowel,uz
2178,eng,English (British),pʰ,consonant,uz
2178,eng,English (British),ɹ,consonant,uz
2178,eng,English (British),s,consonant,uz
2178,eng,English (British),ʃ,consonant,uz
2178,eng,English (British),tʰ,consonant,uz
2178,eng,English (British),t̠ʃ,consonant,uz
2178,eng,English (British),ʉː,vowel,uz
2178,eng,English (British),ʊ,vowel,uz
2178,eng,English (British),v,consonant,uz
2178,eng,English (British),w,consonant,uz
2178,eng,English (British),z,consonant,uz
2178,eng,English (British),ʒ,consonant,uz
2178,eng,English (British),θ,consonant,uz
2179,eng,English (New Zealand),æe,vowel,uz
2179,eng,English (New Zealand),æo,vowel,uz
2179,eng,English (New Zealand),ɐ,vowel,uz
2179,eng,English (New Zealand),ɐː,vowel,uz
2179,eng,English (New Zealand),ɐʉ,vowel,uz
2179,eng,English (New Zealand),ɑe,vowel,uz
2179,eng,English (New Zealand),ɒ,vowel,uz
2179,eng,English (New Zealand),ɒɯ,vowel,uz
2179,eng,English (New Zealand),b,consonant,uz
2179,eng,English (New Zealand),d,consonant,uz
2179,eng,English (New Zealand),ð,consonant,uz
2179,eng,English (New Zealand),d̠ʒ,consonant,uz
2179,eng,English (New Zealand),e,vowel,uz
2179,eng,English (New Zealand),eə,vowel,uz
2179,eng,English (New Zealand),ɛ,vowel,uz
2179,eng,English (New Zealand),ɘ,vowel,uz
2179,eng,English (New Zealand),f,consonant,uz
2179,eng,English (New Zealand),ɡ,consonant,uz
2179,eng,English (New Zealand),h,consonant,uz
2179,eng,English (New Zealand),i,vowel,uz
2179,eng,English (New Zealand),iː,vowel,uz
2179,eng,English (New Zealand),iə,vowel,uz
2179,eng,English (New Zealand),j,consonant,uz
2179,eng,English (New Zealand),kx,consonant,uz
2179,eng,English (New Zealand),l,consonant,uz
2179,eng,English (New Zealand),m,consonant,uz
2179,eng,English (New Zealand),n,consonant,uz
2179,eng,English (New Zealand),ŋ,consonant,uz
2179,eng,English (New Zealand),oː,vowel,uz
2179,eng,English (New Zealand),oe,vowel,uz
2179,eng,English (New Zealand),ɵː,vowel,uz
2179,eng,English (New Zealand),pʰ,consonant,uz
2179,eng,English (New Zealand),ɹ,consonant,uz
2179,eng,English (New Zealand),s,consonant,uz
2179,eng,English (New Zealand),ʃ,consonant,uz
2179,eng,English (New Zealand),ts,consonant,uz
2179,eng,English (New Zealand),t̠ʃ,consonant,uz
2179,eng,English (New Zealand),ʉː,vowel,uz
2179,eng,English (New Zealand),ʉə,vowel,uz
2179,eng,English (New Zealand),ʊ,vowel,uz
2179,eng,English (New Zealand),v,consonant,uz
2179,eng,English (New Zealand),w,consonant,uz
2179,eng,English (New Zealand),z,consonant,uz
2179,eng,English (New Zealand),ʒ,consonant,uz
2179,eng,English (New Zealand),θ,consonant,uz
2180,eng,English (British),a,vowel,uz
2180,eng,English (British),aː,vowel,uz
2180,eng,English (British),ɒ,vowel,uz
2180,eng,English (British),ɒː,vowel,uz
2180,eng,English (British),b,consonant,uz
2180,eng,English (British),d,consonant,uz
2180,eng,English (British),ð,consonant,uz
2180,eng,English (British),d̠ʒ,consonant,uz
2180,eng,English (British),eː,vowel,uz
2180,eng,English (British),ə,vowel,uz
2180,eng,English (British),ɛ,vowel,uz
2180,eng,English (British),ɛː,vowel,uz
2180,eng,English (British),f,consonant,uz
2180,eng,English (British),ɡ,consonant,uz
2180,eng,English (British),h,consonant,uz
2180,eng,English (British),iː,vowel,uz
2180,eng,English (British),ɪ,vowel,uz
2180,eng,English (British),j,consonant,uz
2180,eng,English (British),k,consonant,uz
2180,eng,English (British),l,consonant,uz
2180,eng,English (British),m,consonant,uz
2180,eng,English (British),n,consonant,uz
2180,eng,English (British),ŋ,consonant,uz
2180,eng,English (British),oː,vowel,uz
2180,eng,English (British),øː,vowel,uz
2180,eng,English (British),ɔː,vowel,uz
2180,eng,English (British),pʰ,consonant,uz
2180,eng,English (British),ɹ,consonant,uz
2180,eng,English (British),s,consonant,uz
2180,eng,English (British),ʃ,consonant,uz
2180,eng,English (British),tʰ,consonant,uz
2180,eng,English (British),t̠ʃ,consonant,uz
2180,eng,English (British),uː,vowel,uz
2180,eng,English (British),ʊ,vowel,uz
2180,eng,English (British),v,consonant,uz
2180,eng,English (British),w,consonant,uz
2180,eng,English (British),z,consonant,uz
2180,eng,English (British),ʒ,consonant,uz
2180,eng,English (British),θ,consonant,uz
2182,fra,French,a,vowel,uz
2182,fra,French,ɑ,vowel,uz
2182,fra,French,ɑ̃,vowel,uz
2182,fra,French,b,consonant,uz
2182,fra,French,d̪,consonant,uz
2182,fra,French,e,vowel,uz
2182,fra,French,ə,vowel,uz
2182,fra,French,ɛ,vowel,uz
2182,fra,French,ɛ̃,vowel,uz
2182,fra,French,f,consonant,uz
2182,fra,French,ɡ,consonant,uz
2182,fra,French,i,vowel,uz
2182,fra,French,j,consonant,uz
2182,fra,French,k,consonant,uz
2182,fra,French,l̪,consonant,uz
2182,fra,French,m,consonant,uz
2182,fra,French,n,consonant,uz
2182,fra,French,ɲ,consonant,uz
2182,fra,French,ŋ,consonant,uz
2182,fra,French,o,vowel,uz
2182,fra,French,ø,vowel,uz
2182,fra,French,œ,vowel,uz
2182,fra,French,ɔ,vowel,uz
2182,fra,French,ɔ̃,vowel,uz
2182,fra,French,p,consonant,uz
2182,fra,French,ʁ,consonant,uz
2182,fra,French,s̪,consonant,uz
2182,fra,French,ʃ,consonant,uz
2182,fra,French,t̪,consonant,uz
2182,fra,French,u,vowel,uz
2182,fra,French,ɥ,consonant,uz
2182,fra,French,v,consonant,uz
2182,fra,French,w,consonant,uz
2182,fra,French,y,vowel,uz
2182,fra,French,z̪,consonant,uz
2182,fra,French,ʒ,consonant,uz
2184,deu,German,a,vowel,uz
2184,deu,German,aː,vowel,uz
2184,deu,German,aɪ,vowel,uz
2184,deu,German,aʊ,vowel,uz
2184,deu,German,b,consonant,uz
2184,deu,German,d,consonant,uz
2184,deu,German,e,vowel,uz
2184,deu,German,ə,vowel,uz
2184,deu,German,ɛ,vowel,uz
2184,deu,German,ɛː,vowel,uz
2184,deu,German,f,consonant,uz
2184,deu,German,ɡ,consonant,uz
2184,deu,German,h,consonant,uz
2184,deu,German,iː,vowel,uz
2184,deu,German,ɪ,vowel,uz
2184,deu,German,j,consonant,uz
2184,deu,German,kʰ,consonant,uz
2184,deu,German,l,consonant,uz
2184,deu,German,m,consonant,uz
2184,deu,German,n,consonant,uz
2184,deu,German,ŋ,consonant,uz
2184,deu,German,oː,vowel,uz
2184,deu,German,øː,vowel,uz
2184,deu,German,œ,vowel,uz
2184,deu,German,ɔ,vowel,uz
2184,deu,German,ɔɪ,vowel,uz
2184,deu,German,pʰ,consonant,uz
2184,deu,German,ʁ,consonant,uz
2184,deu,German,s,consonant,uz
2184,deu,German,ʃ,consonant,uz
2184,deu,German,tʰ,consonant,uz
